t,(Var=C2) C2,(Var=CP) CP,(Var=CT) CT,(Var=EmptySet) EmptySet,(Var=J_Reaction1) J_Reaction1,(Var=J_Reaction2) J_Reaction2,(Var=J_Reaction3) J_Reaction3,(Var=J_Reaction4) J_Reaction4,(Var=J_Reaction5) J_Reaction5,(Var=J_Reaction6) J_Reaction6,(Var=J_Reaction7) J_Reaction7,(Var=J_Reaction8) J_Reaction8,(Var=J_Reaction9) J_Reaction9,(Var=M) M,(Var=pM) pM,(Var=Y) Y,(Var=YP) YP
660,939,939291.278902549,1000000,0,2737.8488585504,939000000,939000000,14998.9597061282,0,15000,0,18953.7264307189,1103.5180905609,2737.8488585504,57031.5782098985,79.8418980513,31589.5440511982
661,928,928070.233018325,1000000,0,1841.7897433823,928000000,928000000,14998.8560005462,0,15000,0,12079.6885277772,1287.1069229266,1841.7897433823,69159.9051503404,80.8066861048,20132.8142129621
662,914,914251.75455228,1000000,0,1576.7566022637,914000000,914000000,14998.7971758084,0,15000,0,7248.0466217388,1535.8886052863,1576.7566022637,83257.2355007384,82.0277188484,12080.077702898
663,897,896597.007482484,1000000,0,1693.390859086,897000000,897000000,14998.760109553,0,15000,0,4169.1240094405,1866.6700019205,1693.390859086,100813.002944265,83.6427067254,6948.5400157342
664,877,877160.796523544,1000000,0,2008.0643244783,877000000,877000000,14998.735159283,0,15000,0,2814.4448812465,2246.2363315685,2008.0643244783,119953.976334413,85.4959274213,4690.7414687441
666,852,851932.753633313,1000000,0,2507.2577766188,852000000,852000000,14998.7106500501,0,15000,0,2458.4207759583,2768.488124593,2507.2577766188,144708.053316699,88.027550215,4097.3679599306
668,828,827726.646420161,1000000,0,3037.3066443007,828000000,828000000,14998.6920799305,0,15000,0,2710.9992823397,3310.9987432618,3037.3066443007,168408.317239863,90.6017230737,4518.3321372328
671,795,795012.171013228,1000000,0,3842.2216763134,795000000,795000000,14998.6775977575,0,15000,0,3391.2120578266,4138.6982891666,3842.2216763134,200350.591286078,94.3298615079,5652.0200963776
675,755,754974.560079563,1000000,0,5057.1521890871,755000000,755000000,14998.6932156851,0,15000,0,4517.6248523381,5407.0488927029,5057.1521890871,239213.308104187,99.3324411759,7529.3747538969
679,714,713939.050355542,1000000,0,6915.4177677059,714000000,714000000,14998.811550814,0,15000,0,6195.2382041065,7408.5467635631,6915.4177677059,278431.585902904,105.0426611582,10325.3970068441
683,686,686282.235347098,1000000,0,9518.2789376796,686000000,686000000,14999.1272119505,0,15000,0,8355.5579619135,10412.8013945224,9518.2789376796,303513.193956122,109.2781252335,13925.9299365224
686,676,676267.106962429,1000000,0,12586.5901004606,676000000,676000000,14999.6024704765,0,15000,0,10556.773113757,14441.8251733869,12586.5901004606,310470.023241149,110.8999854943,17594.6218562617
687,675,675344.020179377,1000000,0,16758.3936691923,675000000,675000000,15000.2836297752,0,15000,0,13001.3104754464,21060.6600540535,16758.3936691923,307222.225374619,111.0566110128,21668.8507924107
688,679,679148.101459592,1000000,0,22622.3515541916,679000000,679000000,15001.2262651234,0,15000,0,15705.5094811151,32765.8731674997,22622.3515541916,297550.376270029,110.44149452,26175.8491351918
689,686,686135.525134687,1000000,0,32225.3000082122,686000000,686000000,15002.7134350968,0,15000,0,19104.5667140258,57574.180612118,32225.3000082122,280953.007123896,109.3276246857,31840.9445233763
689,696,696157.965122242,1000000,0,49197.6872110005,696000000,696000000,15005.2196729888,0,15000,0,23615.4011859795,115209.728856623,49197.6872110005,253948.140538172,107.7716583359,39359.0019766325
690,711,711058.982183739,1000000,0,83194.1863879292,711000000,711000000,15009.9444032525,0,15000,0,30420.9281587337,259130.065939523,83194.1863879292,205035.689320253,105.5464088025,50701.5469312229
690,729,728626.938981054,1000000,0,130423.186836813,729000000,729000000,15016.0485742543,0,15000,0,38715.8546599523,431858.23735309,130423.186836813,140221.116935558,103.0434627853,64526.4244332538
690,749,748418.079929816,1000000,0,173014.555801128,749000000,748000000,15020.9921880136,0,15000,0,48163.4897868454,420698.138425466,173014.555801128,77818.7733326533,100.351612226,80272.4829780756
690,773,773027.088605798,1000000,0,193145.736277524,773000000,773000000,15022.4023824034,0,15000,0,59586.1508076591,222550.612827224,193145.736277524,33053.9550603104,97.166079972,99310.2513460984
690,799,798446.0477018,1000000,0,186618.080131822,799000000,798000000,15020.3198046543,0,15000,0,70511.4918089103,88877.0852419781,186618.080131822,14137.2396719253,94.0597041459,117519.153014851
690,827,826784.866638839,1000000,0,165422.947993711,827000000,827000000,15016.628079359,0,15000,0,81094.6658263675,34433.7221211331,165422.947993711,6965.2352279888,90.8133946646,135157.776377279
691,855,854513.217667486,1000000,0,139561.381870047,855000000,855000000,15012.8867064299,0,15000,0,89200.5699463787,17868.9515786023,139561.381870047,5070.7478077212,87.8446722416,148667.616577298
691,877,877298.107763057,1000000,0,116718.86353526,877000000,877000000,15009.9793911425,0,15000,0,93587.7562240776,12611.8506746031,116718.86353526,5105.6139765602,85.5466303775,155979.593706796
691,899,898841.490897149,1000000,0,94206.1670914577,899000000,899000000,15007.3995980213,0,15000,0,95088.2610343828,9779.0621957981,94206.1670914577,6053.4063933649,83.481902816,158480.435057305
691,922,922141.473618525,1000000,0,68548.1045829921,922000000,922000000,15004.7517657603,0,15000,0,92239.192973872,7245.6675516315,68548.1045829921,8388.2118301888,81.3581874096,153731.988289787
692,944,944264.055803573,1000000,0,41093.2792671644,944000000,944000000,15002.209850074,0,15000,0,80786.102493372,4410.3015697746,41093.2792671644,13698.3598062082,79.4386366709,134643.50415562
693,956,956352.565400736,1000000,0,17291.6790612487,956000000,956000000,15000.1943836931,0,15000,0,56819.4833817211,1824.1937767988,17291.6790612487,25399.3856832097,78.4239773404,94699.1389695352
694,952,952386.877771929,1000000,0,6850.537654186,952000000,952000000,14999.3294950801,0,15000,0,35205.5344341635,1052.8750820171,6850.537654186,39810.1908374295,78.7459899184,58675.8907236059
695,941,941466.698371102,1000000,0,3062.9142052394,941000000,941000000,14998.9921297023,0,15000,0,20784.5301573828,1073.6013098175,3062.9142052394,54528.9176504477,79.6575819179,34640.8835956379
696,928,928128.253594088,1000000,0,1844.2461650139,928000000,928000000,14998.8563586823,0,15000,0,12106.8393270664,1286.0929485587,1844.2461650139,69099.3701299157,80.8016365228,20178.0655451106
697,914,914090.215312676,1000000,0,1576.2850308924,914000000,914000000,14998.7967068298,0,15000,0,7207.1988204599,1538.8579548937,1576.2850308924,83419.4078514245,82.0422123308,12011.9980340998
698,899,898551.546075075,1000000,0,1668.8455863006,899000000,899000000,14998.7632262502,0,15000,0,4398.382354734,1829.4288763678,1668.8455863006,98881.0551103876,83.4607835898,7330.6372578901
700,878,877619.777812856,1000000,0,1999.657066399,878000000,878000000,14998.7356646038,0,15000,0,2831.8234492489,2237.065594939,1999.657066399,119502.943330289,85.4512172799,4719.7057487482
702,857,857277.479046104,1000000,0,2396.5198537441,857000000,857000000,14998.7153913171,0,15000,0,2459.6699029542,2654.6190950006,2396.5198537441,139468.721211997,87.4787671315,4099.449838257
704,830,830224.156907951,1000000,0,2980.37919526,830000000,830000000,14998.6937514626,0,15000,0,2671.2301243955,3252.732564435,2980.37919526,165965.236747496,90.3291817437,4452.0502073259
706,802,801752.593114095,1000000,0,3666.0740844877,802000000,802000000,14998.6792186257,0,15000,0,3231.7723493797,3956.8273889822,3666.0740844877,193779.576530908,93.536830111,5386.2872489661
710,763,762897.996771131,1000000,0,4787.4654868263,763000000,763000000,14998.6855283349,0,15000,0,4267.5473100789,5123.2115931449,4787.4654868263,231551.634947605,98.3007269112,7112.5788501315
715,715,715251.751771043,1000000,0,6836.3012522011,715000000,715000000,14998.8043366936,0,15000,0,6125.8121442631,7321.4028315062,6836.3012522011,277196.68838053,104.8498259498,10209.6869071052
719,686,686404.528782745,1000000,0,9498.3838049286,686000000,686000000,14999.1243658018,0,15000,0,8340.033869486,10388.6215842874,9498.3838049286,303410.673379665,109.2586349365,13900.0564491434
722,676,676241.011734716,1000000,0,12606.8042784517,676000000,676000000,14999.6057409149,0,15000,0,10570.0352614664,14470.5604942738,12606.8042784517,310475.930365905,110.904289156,17616.7254357773
723,675,675287.136599079,1000000,0,16614.9335074682,675000000,675000000,15000.2602369305,0,15000,0,12925.8752176269,20809.4630128284,16614.9335074682,307422.626143537,111.0657927861,21543.1253627114
724,679,679240.975579536,1000000,0,22746.0154861959,679000000,679000000,15001.2458404814,0,15000,0,15755.9933174716,33042.2886935107,22746.0154861959,297333.745220421,110.4265377076,26259.9888624526
724,686,686047.614997772,1000000,0,32095.9266839055,686000000,686000000,15002.6937949181,0,15000,0,19064.3281477202,57197.5711872983,32095.9266839055,281170.3786245,109.3414907868,31773.8802462004
725,696,696117.092423008,1000000,0,49118.7401165106,696000000,696000000,15005.2082927199,0,15000,0,23597.0350022405,114909.142256755,49118.7401165106,254068.001283463,107.7779044362,39328.3916704008
725,710,710230.558500025,1000000,0,81065.2110994583,710000000,710000000,15009.6574760473,0,15000,0,30036.1950097535,249776.220036477,81065.2110994583,207993.918842964,105.6674997746,50060.3250162559
725,726,726186.596179422,1000000,0,123964.166416671,726000000,726000000,15015.243616226,0,15000,0,37552.2111657308,415170.250921955,123964.166416671,149122.926952693,103.384196949,62587.0186095514
726,745,744959.528680864,1000000,0,167198.207179666,745000000,745000000,15020.3742815465,0,15000,0,46518.9879840673,439835.605174616,167198.207179666,87097.1375648799,100.8133576608,77531.6466401121
726,767,766705.824712848,1000000,0,191186.025288346,767000000,767000000,15022.4776374577,0,15000,0,56713.1293421558,272743.846327921,191186.025288346,41341.253164137,97.9676764754,94521.8822369263
726,791,791230.122831818,1000000,0,190230.900142497,791000000,791000000,15021.1111784017,0,15000,0,67526.9058171581,115923.548008972,190230.900142497,17747.5568469142,94.9225183986,112544.843028597
726,816,815658.787704151,1000000,0,174700.416214035,816000000,816000000,15018.1357385026,0,15000,0,77177.3492527253,48640.0386815321,174700.416214035,8824.96275309,92.0613862371,128628.915421209
726,845,845092.983488751,1000000,0,148655.808092666,845000000,845000000,15014.139733623,0,15000,0,86742.9497554625,21600.8321247339,148655.808092666,5405.9669126675,88.8312885503,144571.582925771
726,870,869454.906306499,1000000,0,124698.332341469,870000000,869000000,15010.9590737828,0,15000,0,92354.4508086287,14020.4293092498,124698.332341469,4977.1818568607,86.3239655381,153924.084681048
727,889,889356.608921267,1000000,0,104229.768429647,889000000,889000000,15008.5162561021,0,15000,0,94808.7594196953,10901.8894966636,104229.768429647,5524.1618994358,84.3785052337,158014.599032826
727,913,912550.886560413,1000000,0,79331.7427823838,913000000,913000000,15005.8296539369,0,15000,0,94145.1563972118,8291.4644699622,79331.7427823838,7204.7405030907,82.219139091,156908.593995353
727,936,936263.326175786,1000000,0,51681.061356437,936000000,936000000,15003.1581609624,0,15000,0,86573.5368085222,5545.947311427,51681.061356437,11119.2974971352,80.1225346626,144289.228014204
728,954,954227.318087909,1000000,0,24299.8573457342,954000000,954000000,15000.7747248527,0,15000,0,66132.5455700928,2550.1908936158,24299.8573457342,20518.5729576793,78.6016834799,110220.909283488
729,955,955074.917677748,1000000,0,9612.4274936139,955000000,955000000,14999.5611814938,0,15000,0,42407.3488276865,1189.8637201301,9612.4274936139,34357.5702931426,78.5255737737,70678.9147128108
730,946,946107.774846643,1000000,0,4068.9603668264,946000000,946000000,14999.086625548,0,15000,0,25537.2418071898,1025.4504362631,4068.9603668264,48877.152931801,79.2673256912,42562.0696786496
731,934,933556.487623705,1000000,0,2156.1726521746,934000000,934000000,14998.8966030526,0,15000,0,14990.2218995112,1193.3846883523,2156.1726521746,63353.7810674929,80.3320249063,24983.7031658521
732,920,919849.162161346,1000000,0,1622.7068950155,920000000,920000000,14998.815903352,0,15000,0,8859.8654933051,1433.7331928287,1622.7068950155,77608.2801454079,81.5286707883,14766.4424888418
733,906,905894.871417507,1000000,0,1597.3667973647,906000000,906000000,14998.7767016152,0,15000,0,5479.5725890465,1690.9048944976,1597.3667973647,91601.8653029559,82.7843118161,9132.6209817442
735,886,885975.186628211,1000000,0,1853.1924896029,886000000,886000000,14998.7454305759,0,15000,0,3253.7626515019,2071.9359292889,1853.1924896029,111285.643829233,84.6454034884,5422.9377525031
736,866,865732.614095483,1000000,0,2226.3039893359,866000000,866000000,14998.7233514458,0,15000,0,2530.0224326449,2478.1852907783,2226.3039893359,131175.347062022,86.6244560228,4216.7040544082
738,841,841478.995782676,1000000,0,2730.3832439705,841000000,841000000,14998.7020169985,0,15000,0,2525.8103934549,2997.0105514202,2730.3832439705,154949.139234932,89.1210718994,4209.6839890915
741,813,813477.207943645,1000000,0,3373.3084402203,813000000,813000000,14998.6838849455,0,15000,0,2976.0050346905,3655.5191893465,3373.3084402203,182336.003023269,92.1887161587,4960.0083911508
744,778,777882.725100502,1000000,0,4321.29496209,778000000,778000000,14998.6780010689,0,15000,0,3833.7994469799,4635.776917707,4321.29496209,217018.092880346,96.4070644398,6389.6657449664
748,733,733225.615514285,1000000,0,5915.5888159029,733000000,733000000,14998.7340685177,0,15000,0,5303.9882639606,6320.7792176762,5915.5888159029,260125.564129635,102.2791194904,8839.9804399343
753,695,694868.491146484,1000000,0,8410.2007976178,695000000,695000000,14998.9770283318,0,15000,0,7466.867908061,9097.3853920789,8410.2007976178,296026.43114797,107.9267316006,12444.7798467684
756,679,679135.645288268,1000000,0,11164.5454097893,679000000,679000000,14999.3755306146,0,15000,0,9583.9400385976,12495.7057855639,11164.5454097893,309020.66248828,110.4298944893,15973.2333976626
758,675,674961.643928906,1000000,0,14673.4287954069,675000000,675000000,14999.9427794562,0,15000,0,11848.6512501922,17576.6737496371,14673.4287954069,309689.950958006,111.1170013465,19747.7520836537
759,677,676995.401886228,1000000,0,19652.1995830503,677000000,677000000,15000.7523197158,0,15000,0,14419.3563769696,26489.4263864561,19652.1995830503,302675.383481289,110.7891743276,24032.2606282826
760,683,682633.836440666,1000000,0,27276.4119492728,683000000,683000000,15001.9548977527,0,15000,0,17469.6700362099,43966.8631762484,27276.4119492728,289407.090509487,109.8828837432,29116.1167270165
760,691,691273.172733083,1000000,0,40344.0741425373,691000000,691000000,15003.9283731093,0,15000,0,21424.8397431815,83245.6070588003,40344.0741425373,267691.43963293,108.5238727968,35708.0662386359
761,704,704189.753400489,1000000,0,66300.9644636633,704000000,704000000,15007.6369329028,0,15000,0,27253.6476844256,185159.831316862,66300.9644636633,228805.026132843,106.5596088301,45422.7461407094
761,719,718985.515102195,1000000,0,104385.420304506,719000000,719000000,15012.7445265995,0,15000,0,34135.841670846,348185.099764594,104385.420304506,175909.974782303,104.4022738376,56893.06945141
761,737,737199.873793846,1000000,0,151439.868651512,737000000,737000000,15018.5868040059,0,15000,0,42813.9657426847,458656.517962172,151439.868651512,110622.906377571,101.8623804608,71356.6095711412
761,757,756941.99341026,1000000,0,184029.967503437,757000000,757000000,15022.0391294032,0,15000,0,52185.0511877347,356272.163292523,184029.967503437,58270.9132319371,99.2284696858,86975.0853128912
761,781,780791.935120941,1000000,0,193228.615932223,781000000,781000000,15022.0114751952,0,15000,0,63039.1516188216,169805.232870155,193228.615932223,25198.4639611047,96.1972761211,105065.252698036
761,804,804110.492982793,1000000,0,183126.684941487,804000000,804000000,15019.6353059172,0,15000,0,72779.4223933146,72401.3437038241,183126.684941487,11958.5286238805,93.3928573062,121299.037322191
762,833,832438.229362202,1000000,0,160406.226982215,833000000,832000000,15015.8559473059,0,15000,0,82951.4484383472,29398.0806821843,160406.226982215,6322.9451651083,90.1920131588,138252.414063912
762,859,859224.877574836,1000000,0,134926.694330772,859000000,859000000,15012.2704325919,0,15000,0,90299.7146655298,16438.6726433647,134926.694330772,4989.0684097989,87.3593795082,150499.52444255
762,881,881174.252002028,1000000,0,112733.647822855,881000000,881000000,15009.5034786223,0,15000,0,94075.1662541225,12014.0384170976,112733.647822855,5210.8132869934,85.1676240228,156791.943756871
762,903,903398.091109484,1000000,0,89319.0573820908,903000000,903000000,15006.8726652271,0,15000,0,94970.4732724006,9275.7289763409,89319.0573820908,6379.3641724163,83.0579166201,158284.122120668
763,927,926684.389797381,1000000,0,63283.7397425629,927000000,927000000,15004.2427540697,0,15000,0,90861.5953617453,6727.4994578661,63283.7397425629,9105.1228346935,80.9565960065,151435.992269575
763,947,947458.160068041,1000000,0,36432.6288057077,947000000,947000000,15001.8037934519,0,15000,0,77514.4453120468,3895.3567003494,36432.6288057077,15161.7165549318,79.168687472,129190.742186745
764,957,956514.634139435,1000000,0,14361.7743861649,957000000,957000000,14999.9532484798,0,15000,0,52005.0368134614,1552.7628768852,14361.7743861649,28167.0624778358,78.4094289471,86675.061355769
765,951,950697.656217188,1000000,0,5821.4097864734,951000000,951000000,14999.2413960182,0,15000,0,32017.8546211878,1024.9779659116,5821.4097864734,42530.230509538,78.8854442731,53363.091035313
766,939,939267.890882767,1000000,0,2734.7320065001,939000000,939000000,14998.9593882109,0,15000,0,18935.1600287296,1103.8562069404,2734.7320065001,57058.1064728642,79.8438844434,31558.6000478827
767,926,925902.377819699,1000000,0,1760.6601673466,926000000,926000000,14998.8434964642,0,15000,0,11113.976883936,1325.2454377764,1760.6601673466,71411.0578612487,80.9958147628,18523.29480656
769,912,912000.50534975,1000000,0,1573.7329520047,912000000,912000000,14998.7909379292,0,15000,0,6704.444944472,1577.3692257294,1573.7329520047,85513.7596057514,82.2301679108,11174.0749074533
770,895,895021.004071773,1000000,0,1714.4984931344,895000000,895000000,14998.7577088391,0,15000,0,3999.7170987277,1896.81535108,1714.4984931344,102369.474703252,83.7899761045,6666.1951645462
771,875,874524.431791222,1000000,0,2056.9564403701,875000000,875000000,14998.7323087399,0,15000,0,2724.6070661345,2299.1221988491,2056.9564403701,122544.085266731,85.7536494322,4541.0117768908
773,854,854219.540553812,1000000,0,2459.5951480152,854000000,854000000,14998.7126518276,0,15000,0,2455.4721051886,2719.5356896332,2459.5951480152,142466.642285497,87.7919079333,4092.4535086477
775,826,825556.653387822,1000000,0,3087.2206752412,826000000,826000000,14998.690680183,0,15000,0,2747.3780233728,3362.10691734,3087.2206752412,170530.566184429,90.8398631313,4578.963372288
778,795,794718.841186042,1000000,0,3850.0307583063,795000000,795000000,14998.6775472817,0,15000,0,3398.3419088156,4146.7718110295,3850.0307583063,200636.405353298,94.3646782357,5663.9031813593
782,755,755284.412908474,1000000,0,5046.2512274749,755000000,755000000,14998.6928571213,0,15000,0,4507.5384976648,5395.5481603753,5046.2512274749,238914.046394949,99.2916880104,7512.5641627747
787,708,708216.321298813,1000000,0,7287.1990892113,708000000,708000000,14998.8477298501,0,15000,0,6518.7645505181,7820.8038254013,7287.1990892113,283788.255995774,105.8917118879,10864.6075841969
791,684,683842.272886914,1000000,0,9955.4661899032,684000000,684000000,14999.1908659528,0,15000,0,8692.6202703749,10949.7905432276,9955.4661899032,305518.408689792,109.6684971129,14487.7004506248
793,676,675625.796557188,1000000,0,13187.2852763993,676000000,676000000,14999.6999598674,0,15000,0,10944.3849633146,15309.0782068898,13187.2852763993,310511.279180762,111.0059742856,18240.6416055244
794,676,675666.117758784,1000000,0,17459.3548165253,676000000,676000000,15000.397737571,0,15000,0,13362.4018521835,22312.4748079429,17459.3548165253,306198.843850039,111.0045134965,22270.6697536391
795,680,680123.282410683,1000000,0,23916.5625636473,680000000,680000000,15001.4305292478,0,15000,0,16223.1768842908,35717.1741809392,23916.5625636473,295280.007835615,110.2846418967,27038.6281404847
796,687,687410.411893116,1000000,0,34135.3356890679,687000000,687000000,15003.0023079485,0,15000,0,19685.2284306555,63258.5588500952,34135.3356890679,277766.80788973,109.1269643897,32808.7140510925
796,698,698424.795072572,1000000,0,53706.175974465,698000000,698000000,15005.8659309277,0,15000,0,24635.9494303899,132775.966325179,53706.175974465,247170.550490455,107.4264977188,41059.9157173165
796,713,713008.834696217,1000000,0,88285.2576229714,713000000,713000000,15010.6262727544,0,15000,0,31329.2840332671,281342.162586469,88285.2576229714,197992.810634252,105.2625545597,52215.4733887785
797,730,729997.465668087,1000000,0,133977.658883231,730000000,730000000,15016.4870375611,0,15000,0,39370.2290860688,439572.942194349,133977.658883231,135294.744124503,102.8530080157,65617.0484767814
797,749,748865.596611622,1000000,0,173710.273986432,749000000,749000000,15021.0638913989,0,15000,0,48375.830695021,417844.482911909,173710.273986432,76675.0902538352,100.2921215727,80626.3844917016
797,771,771258.111452055,1000000,0,192784.832182669,771000000,771000000,15022.4479879701,0,15000,0,58787.3803162252,236020.766695641,192784.832182669,35185.6056466204,97.3892382129,97978.9671937086
797,796,795903.577858841,1000000,0,188009.160639704,796000000,796000000,15020.6106046288,0,15000,0,69471.6759390988,97565.922498032,188009.160639704,15291.1700871605,94.361999509,115786.126565165
797,822,821545.15802432,1000000,0,169904.174648598,822000000,822000000,15017.3418218788,0,15000,0,79291.5603607901,40299.8178741225,169904.174648598,7728.9524194863,91.3969346371,132152.600601317
797,850,850268.088208794,1000000,0,143690.245322836,850000000,850000000,15013.4481303852,0,15000,0,88134.3994554734,19386.4275058784,143690.245322836,5191.2548183396,88.2865553735,146890.665759122
798,874,873912.223062122,1000000,0,120177.550515991,874000000,874000000,15010.3995615099,0,15000,0,93094.4023514849,13183.1237736057,120177.550515991,5036.19412623,85.8804761244,155157.337252475
798,895,894886.60091157,1000000,0,98408.801547048,895000000,895000000,15007.8617904232,0,15000,0,95052.8619056461,10231.7305536634,98408.801547048,5809.6126148981,83.8534277703,158421.43650941
798,918,918053.552723047,1000000,0,73192.338876628,918000000,918000000,15005.2100512202,0,15000,0,93201.6387260089,7697.1384972342,73192.338876628,7835.981713327,81.7229561757,155336.064543348
799,941,941142.703508949,1000000,0,45366.2373694712,941000000,941000000,15002.5880819398,0,15000,0,83372.416442577,4875.087639755,45366.2373694712,12549.8710821263,79.7041087712,138954.027404295
800,956,955738.873340221,1000000,0,20095.8601723733,956000000,956000000,15000.4257501025,0,15000,0,60867.3025371322,2104.9131120275,20095.8601723733,23209.5075232778,78.4755447776,101445.504228554
801,954,953666.270752283,1000000,0,7905.7493044314,954000000,954000000,14999.4186301024,0,15000,0,38154.2101687705,1096.1293258732,7905.7493044314,37474.3057596909,78.640815399,63590.3502812842
802,943,943434.736915765,1000000,0,3427.9013319048,943000000,943000000,14999.0272108269,0,15000,0,22640.0928770873,1049.885541033,3427.9013319048,52193.9235759511,79.4915992804,37733.4881284788
803,930,930318.820849119,1000000,0,1949.2894635206,930000000,930000000,14998.870891209,0,15000,0,13185.4632472465,1248.1172597864,1949.2894635206,66801.5689041849,80.6114557455,21975.7720787442
804,916,916330.610959855,1000000,0,1586.729961908,916000000,916000000,14998.8035383741,0,15000,0,7800.6948185164,1497.7775015267,1586.729961908,81166.3268671482,81.8416593257,13001.1580308607
805,902,901922.497992895,1000000,0,1631.4661657501,902000000,902000000,14998.7690238122,0,15000,0,4848.4722123784,1765.5694556104,1631.4661657501,95544.1116985421,83.1488795168,8080.7870206307
806,881,880904.165741633,1000000,0,1940.4989128102,881000000,881000000,14998.7393670726,0,15000,0,2972.588644452,2171.7501255573,1940.4989128102,116274.429226271,85.1326395672,4954.3144074199
808,860,860457.011691322,1000000,0,2331.7638041082,860000000,860000000,14998.7183167691,0,15000,0,2475.130660233,2587.7578175088,2331.7638041082,136350.76514846,87.1555354479,4125.217767055
810,835,834801.295578382,1000000,0,2877.4465432414,835000000,835000000,14998.6969738742,0,15000,0,2604.8389568747,3147.4268163675,2877.4465432414,161486.453693243,89.8339344543,4341.3982614579
813,807,806620.364650524,1000000,0,3542.5494142144,807000000,807000000,14998.6808941279,0,15000,0,3122.0718422793,3829.5564372105,3542.5494142144,189030.462016617,92.9723668744,5203.4530704655
816,769,768787.845759104,1000000,0,4598.0520227949,769000000,769000000,14998.6815977444,0,15000,0,4091.3901496966,4924.6868026889,4598.0520227949,225845.3097639,97.5475983425,6818.9835828277
821,722,722488.005763945,1000000,0,6433.3094141887,722000000,722000000,14998.7703937045,0,15000,0,5769.1627842387,6880.4959969628,6433.3094141887,270356.190374236,103.7994421641,9615.2713070646
825,689,689009.192086027,1000000,0,9109.790492453,689000000,689000000,14999.0697680011,0,15000,0,8033.6102158185,9920.6292088552,9109.790492453,301191.999113761,108.8452080196,13389.3503596975
828,677,677143.349482455,1000000,0,12022.2289738982,677000000,677000000,14999.5115841792,0,15000,0,10180.2000510251,13651.9188604145,12022.2289738982,310157.266168963,110.7558066962,16967.0000850418
830,675,675061.511172799,1000000,0,15906.0197574441,675000000,675000000,15000.1444758984,0,15000,0,12545.0477821877,19593.109953097,15906.0197574441,308357.391653474,111.1020568321,20908.4129703128
831,678,678294.890661079,1000000,0,21476.3116840048,678000000,678000000,15001.0442603022,0,15000,0,15226.6451231714,30261.1148637791,21476.3116840048,299550.481294421,110.5790745798,25377.7418719523
831,685,684885.063872536,1000000,0,30411.7644372218,685000000,685000000,15002.4372287129,0,15000,0,18529.1233530046,52394.9991404219,30411.7644372218,284018.256230021,109.5252183183,30881.8722550076
832,694,694397.718916268,1000000,0,45872.7856622156,694000000,694000000,15004.7383828734,0,15000,0,22825.3023617003,102778.95483649,45872.7856622156,259035.051860708,108.0413858955,38042.1706028339
832,708,707849.478680723,1000000,0,75075.8946088091,708000000,708000000,15008.8444510269,0,15000,0,28934.5236401616,223409.479750357,75075.8946088091,216366.702216048,106.0172035374,48224.2060669361
832,723,723249.219103519,1000000,0,116030.822329973,723000000,723000000,15014.2413377735,0,15000,0,36154.9931838365,390610.453121916,116030.822329973,159996.593417772,103.7971486259,60258.3219730609
832,742,741863.375036721,1000000,0,161343.51006637,742000000,742000000,15019.7260626058,0,15000,0,45042.5543043891,451796.578123627,161343.51006637,96051.09032483,101.2297315652,75070.9238406485
832,763,763059.718680444,1000000,0,189145.432602434,763000000,763000000,15022.4000516347,0,15000,0,55033.8741366967,303714.977777633,189145.432602434,47031.6000270722,98.4352841847,91723.1235611611
833,788,787485.333719081,1000000,0,191651.183197946,788000000,787000000,15021.4736585254,0,15000,0,65938.8506161967,133091.186193996,191651.183197946,20075.8062744656,95.3762121993,109898.084360328
833,810,810185.943402129,1000000,0,178880.636371297,810000000,810000000,15018.8593277314,0,15000,0,75132.6638843463,58487.884732296,178880.636371297,10123.0555661127,92.687730823,125221.106473911
833,837,837201.427687467,1000000,0,156058.1199888,837000000,837000000,15015.2068465938,0,15000,0,84440.104919947,25983.9166027849,156058.1199888,5903.0949786975,89.6749954672,140733.508199912
833,860,859389.030262988,1000000,0,134764.30228585,860000000,859000000,15012.2490975244,0,15000,0,90336.348221832,16393.0163373519,134764.30228585,4987.1437761112,87.3425687836,150560.58036972
833,878,878144.388846988,1000000,0,115851.109597943,878000000,878000000,15009.8750228588,0,15000,0,93701.3790604896,12476.5863664472,115851.109597943,5126.2414157496,85.4635935359,156168.965100816
833,901,900920.301784593,1000000,0,91982.8406057138,901000000,901000000,15007.1584915049,0,15000,0,95056.5174461747,9547.4987147704,91982.8406057138,6195.8454018844,83.2879360237,158427.529076958
834,924,924133.906965361,1000000,0,66254.0077392528,924000000,924000000,15004.5286040567,0,15000,0,91678.0402158353,7020.9131793235,66254.0077392528,8687.8851855527,81.1815716909,152796.733693059
834,947,946474.617473352,1000000,0,37906.9135114136,947000000,946000000,15001.9315333733,0,15000,0,78604.4350099131,4058.9694291024,37906.9135114136,14671.9565136958,79.2516315621,131007.391683189
835,956,956353.30384217,1000000,0,17286.6857548341,956000000,956000000,15000.1939723925,0,15000,0,56811.8265239463,1823.7097938459,17286.6857548341,25403.6398147362,78.4239146356,94686.3775399104
836,954,953722.847861248,1000000,0,7960.5344486098,954000000,954000000,14999.4232328992,0,15000,0,38299.8863140844,1098.7162002625,7960.5344486098,37362.8868747077,78.6361743694,63833.1438568073
